1,2,688.2,530.2,100.2,306.8,-1,-1,-1,-1
1,3,1119.2,574.1,66.2,248.1,-1,-1,-1,-1
2,3,1119.2,573.8,68.8,249.8,-1,-1,-1,-1
2,2,684.8,529.5,93.5,310.2,-1,-1,-1,-1
3,2,681.1,531.9,94.5,307.8,-1,-1,-1,-1
3,4,922.0,561.3,81.0,258.9,-1,-1,-1,-1
3,3,1121.2,573.8,66.2,248.4,-1,-1,-1,-1
4,2,658.1,539.0,114.8,300.7,-1,-1,-1,-1
4,4,919.4,561.6,85.0,253.8,-1,-1,-1,-1
4,3,1121.8,573.8,66.2,248.4,-1,-1,-1,-1
5,2,669.3,545.1,105.0,293.3,-1,-1,-1,-1
5,4,918.7,562.3,81.0,250.4,-1,-1,-1,-1
5,3,1121.8,574.4,66.2,247.1,-1,-1,-1,-1
6,4,920.0,562.3,72.9,249.8,-1,-1,-1,-1
6,3,1122.5,574.4,66.2,247.1,-1,-1,-1,-1
6,5,823.5,647.0,131.0,210.9,-1,-1,-1,-1
6,2,661.5,546.1,109.4,294.3,-1,-1,-1,-1
7,3,1123.2,574.4,66.1,248.4,-1,-1,-1,-1
7,5,835.7,648.3,116.1,209.6,-1,-1,-1,-1
7,4,921.4,562.3,70.2,250.4,-1,-1,-1,-1
7,2,659.8,546.4,111.7,293.3,-1,-1,-1,-1
8,4,920.7,562.3,77.0,261.9,-1,-1,-1,-1
8,5,841.0,649.7,108.0,207.6,-1,-1,-1,-1
8,3,1123.2,574.4,66.1,248.4,-1,-1,-1,-1
8,2,660.5,547.1,98.9,292.6,-1,-1,-1,-1
9,2,661.2,547.8,96.9,292.6,-1,-1,-1,-1
9,3,1123.9,574.4,64.8,248.4,-1,-1,-1,-1
9,4,921.4,563.0,79.7,259.2,-1,-1,-1,-1
9,5,842.4,650.0,106.6,206.5,-1,-1,-1,-1
10,4,926.1,563.3,72.9,256.8,-1,-1,-1,-1
10,2,656.1,547.1,95.8,294.0,-1,-1,-1,-1
10,5,841.0,649.4,109.4,207.9,-1,-1,-1,-1
10,3,1123.9,575.1,64.8,248.4,-1,-1,-1,-1
10,6,560.6,601.4,127.6,233.6,-1,-1,-1,-1
11,5,839.7,649.4,110.7,207.9,-1,-1,-1,-1
11,2,657.1,546.8,96.2,294.3,-1,-1,-1,-1
11,3,1123.9,574.4,64.8,248.4,-1,-1,-1,-1
11,4,929.5,562.6,64.8,251.4,-1,-1,-1,-1
11,6,543.0,598.0,135.7,237.6,-1,-1,-1,-1
12,6,518.4,583.5,155.9,253.5,-1,-1,-1,-1
12,2,647.7,544.4,102.3,296.7,-1,-1,-1,-1
12,5,835.0,649.4,116.1,207.9,-1,-1,-1,-1
12,3,1123.2,575.1,64.8,248.4,-1,-1,-1,-1
12,4,930.2,562.3,67.5,259.2,-1,-1,-1,-1
13,3,1122.5,575.1,66.2,248.4,-1,-1,-1,-1
13,6,512.7,573.8,149.2,264.6,-1,-1,-1,-1
13,2,643.6,545.1,106.3,296.7,-1,-1,-1,-1
13,4,930.8,562.6,67.5,258.2,-1,-1,-1,-1
13,5,831.6,649.4,118.8,207.9,-1,-1,-1,-1
13,7,751.3,553.5,118.8,288.9,-1,-1,-1,-1
14,4,931.5,562.6,66.2,260.2,-1,-1,-1,-1
14,5,827.5,649.4,122.9,207.9,-1,-1,-1,-1
14,7,759.4,552.5,109.4,290.6,-1,-1,-1,-1
14,3,1122.5,575.1,66.2,248.4,-1,-1,-1,-1
14,2,635.2,543.7,111.4,296.7,-1,-1,-1,-1
14,6,510.3,552.8,160.6,286.2,-1,-1,-1,-1
15,5,826.2,649.4,124.2,207.9,-1,-1,-1,-1
15,7,754.7,541.0,112.0,300.7,-1,-1,-1,-1
15,2,633.5,541.4,111.0,299.0,-1,-1,-1,-1
15,6,510.0,533.6,155.9,305.4,-1,-1,-1,-1
15,3,1123.2,575.1,64.8,248.4,-1,-1,-1,-1
15,4,931.5,563.3,64.8,256.2,-1,-1,-1,-1
16,3,1123.9,575.4,64.8,249.4,-1,-1,-1,-1
16,2,629.8,542.0,112.0,298.3,-1,-1,-1,-1
16,5,827.5,649.4,122.9,207.9,-1,-1,-1,-1
16,4,932.2,563.0,64.8,251.8,-1,-1,-1,-1
16,6,509.0,509.6,148.5,330.1,-1,-1,-1,-1
16,7,762.1,538.0,108.0,303.8,-1,-1,-1,-1
17,6,509.0,512.3,146.5,327.4,-1,-1,-1,-1
17,3,1124.6,575.1,63.4,249.8,-1,-1,-1,-1
17,4,931.5,562.6,64.8,254.8,-1,-1,-1,-1
17,2,627.1,542.0,112.7,298.3,-1,-1,-1,-1
17,7,762.8,536.6,114.8,306.5,-1,-1,-1,-1
17,5,828.2,649.4,122.8,207.9,-1,-1,-1,-1
18,6,503.6,536.0,155.2,303.8,-1,-1,-1,-1
18,5,836.3,649.4,114.8,207.9,-1,-1,-1,-1
18,4,932.2,562.3,66.2,259.2,-1,-1,-1,-1
18,3,1125.9,575.1,62.1,249.8,-1,-1,-1,-1
18,7,760.0,525.2,133.7,318.6,-1,-1,-1,-1
18,2,623.4,544.7,114.4,295.6,-1,-1,-1,-1
19,4,932.2,562.6,66.2,258.2,-1,-1,-1,-1
19,3,1126.6,575.1,62.1,249.8,-1,-1,-1,-1
19,6,494.1,547.8,153.9,292.6,-1,-1,-1,-1
19,5,839.7,649.4,110.7,207.9,-1,-1,-1,-1
19,2,620.7,546.1,117.8,294.3,-1,-1,-1,-1
19,7,762.1,527.2,135.0,315.9,-1,-1,-1,-1
20,7,756.0,529.2,155.2,314.5,-1,-1,-1,-1
20,6,474.2,556.2,155.9,284.8,-1,-1,-1,-1
