1,1,1621.3,478.2,302.4,542.4,-1,-1,-1,-1
1,2,582.2,545.4,472.2,507.6,-1,-1,-1,-1
2,2,584.9,544.7,477.6,513.0,-1,-1,-1,-1
2,1,1617.3,526.8,305.1,493.8,-1,-1,-1,-1
3,2,581.9,543.4,455.0,522.5,-1,-1,-1,-1
3,1,1589.0,542.4,329.4,476.9,-1,-1,-1,-1
4,1,1624.1,555.5,294.3,465.8,-1,-1,-1,-1
4,2,577.8,542.0,468.5,522.4,-1,-1,-1,-1
4,4,487.4,517.7,354.4,525.1,-1,-1,-1,-1
5,1,1597.1,561.6,321.3,461.7,-1,-1,-1,-1
5,2,593.0,543.7,484.3,522.8,-1,-1,-1,-1
5,4,489.4,531.2,363.2,507.6,-1,-1,-1,-1
6,1,1629.5,567.7,288.9,456.3,-1,-1,-1,-1
6,2,624.7,545.4,468.8,521.1,-1,-1,-1,-1
6,4,486.0,538.3,378.7,499.8,-1,-1,-1,-1
7,2,656.1,548.4,467.1,515.4,-1,-1,-1,-1
7,4,492.1,540.0,334.1,504.9,-1,-1,-1,-1
7,5,978.1,581.2,325.4,441.5,-1,-1,-1,-1
7,1,1626.8,568.4,291.6,454.9,-1,-1,-1,-1
8,5,924.8,565.7,402.3,495.4,-1,-1,-1,-1
8,2,708.8,549.8,471.2,515.4,-1,-1,-1,-1
8,1,1626.8,569.7,291.6,452.2,-1,-1,-1,-1
8,4,477.2,525.2,371.3,519.8,-1,-1,-1,-1
9,1,1640.2,571.7,278.1,448.2,-1,-1,-1,-1
9,5,922.0,556.2,398.3,499.5,-1,-1,-1,-1
9,2,724.3,545.4,492.8,522.4,-1,-1,-1,-1
9,4,495.1,513.7,366.2,531.9,-1,-1,-1,-1
9,6,470.1,573.1,159.3,442.8,-1,-1,-1,-1
10,1,1670.0,559.2,248.4,456.0,-1,-1,-1,-1
10,4,523.5,487.4,372.9,552.2,-1,-1,-1,-1
10,5,975.4,527.2,314.6,490.1,-1,-1,-1,-1
10,6,465.8,551.5,150.5,460.3,-1,-1,-1,-1
10,2,801.2,529.9,375.3,529.2,-1,-1,-1,-1
11,5,983.5,511.6,295.6,502.2,-1,-1,-1,-1
11,4,532.6,476.6,378.0,560.2,-1,-1,-1,-1
11,6,463.1,535.3,160.6,471.1,-1,-1,-1,-1
11,1,1694.2,544.7,224.1,467.1,-1,-1,-1,-1
