1,1,762.8,450.2,386.1,557.6,-1,-1,-1,-1
1,2,634.8,282.1,304.8,595.3,-1,-1,-1,-1
1,3,976.0,338.3,322.7,573.6,-1,-1,-1,-1
1,4,813.4,80.7,298.3,737.4,-1,-1,-1,-1
2,3,972.7,339.5,328.0,575.8,-1,-1,-1,-1
2,4,810.0,83.0,305.1,727.6,-1,-1,-1,-1
2,2,633.2,282.8,307.8,595.3,-1,-1,-1,-1
2,1,760.7,451.6,391.5,557.5,-1,-1,-1,-1
3,2,629.8,281.6,306.5,599.9,-1,-1,-1,-1
3,1,779.0,452.2,376.6,558.9,-1,-1,-1,-1
3,3,968.6,342.1,332.1,576.6,-1,-1,-1,-1
3,4,804.6,84.7,314.5,726.6,-1,-1,-1,-1
4,3,964.6,343.1,338.9,580.3,-1,-1,-1,-1
4,2,629.4,282.3,309.5,601.3,-1,-1,-1,-1
4,1,781.7,453.6,383.4,561.6,-1,-1,-1,-1
4,4,799.9,85.1,325.3,720.9,-1,-1,-1,-1
5,4,797.9,87.1,333.5,720.9,-1,-1,-1,-1
5,1,842.4,456.0,322.7,563.3,-1,-1,-1,-1
5,3,961.2,343.1,345.6,591.8,-1,-1,-1,-1
5,2,625.7,283.3,318.6,600.9,-1,-1,-1,-1
6,2,624.0,283.8,320.3,603.1,-1,-1,-1,-1
6,3,965.2,345.6,344.2,585.9,-1,-1,-1,-1
6,4,792.5,90.1,341.5,719.9,-1,-1,-1,-1
6,1,843.1,456.3,324.0,567.0,-1,-1,-1,-1
7,1,839.0,457.6,329.4,568.3,-1,-1,-1,-1
7,3,959.2,348.3,353.7,587.2,-1,-1,-1,-1
7,2,621.0,287.4,329.4,600.9,-1,-1,-1,-1
7,4,790.4,91.5,348.3,723.9,-1,-1,-1,-1
8,4,787.7,94.5,353.7,723.6,-1,-1,-1,-1
8,1,841.0,458.3,326.7,571.0,-1,-1,-1,-1
8,2,617.6,288.4,332.1,604.6,-1,-1,-1,-1
8,3,960.5,352.4,355.1,581.8,-1,-1,-1,-1
9,3,957.2,358.4,361.8,580.5,-1,-1,-1,-1
9,4,784.4,95.2,361.8,722.2,-1,-1,-1,-1
9,2,612.2,290.8,338.8,604.3,-1,-1,-1,-1
9,1,840.4,459.7,325.3,573.8,-1,-1,-1,-1
10,4,781.7,97.2,368.6,726.3,-1,-1,-1,-1
10,3,950.4,364.8,371.2,576.1,-1,-1,-1,-1
10,1,845.1,461.7,315.9,577.8,-1,-1,-1,-1
10,2,608.2,294.1,344.2,604.3,-1,-1,-1,-1
11,1,845.1,465.8,320.0,575.1,-1,-1,-1,-1
11,3,959.2,372.3,364.5,575.4,-1,-1,-1,-1
11,4,780.3,99.6,374.0,730.7,-1,-1,-1,-1
11,2,604.1,296.5,349.7,606.0,-1,-1,-1,-1
12,2,602.1,298.7,346.9,607.2,-1,-1,-1,-1
12,1,847.1,465.8,320.0,583.2,-1,-1,-1,-1
12,4,776.2,98.6,382.1,742.5,-1,-1,-1,-1
12,3,950.4,377.7,373.9,563.3,-1,-1,-1,-1
13,4,770.2,97.9,392.9,762.8,-1,-1,-1,-1
13,1,848.5,468.5,322.6,583.2,-1,-1,-1,-1
13,3,951.8,381.4,374.0,566.3,-1,-1,-1,-1
13,2,597.4,299.0,353.7,608.2,-1,-1,-1,-1
14,3,930.2,389.5,400.9,569.0,-1,-1,-1,-1
14,2,592.0,303.8,359.1,612.9,-1,-1,-1,-1
14,4,757.4,104.3,414.5,757.0,-1,-1,-1,-1
14,1,845.8,472.8,319.9,591.0,-1,-1,-1,-1
15,3,934.9,389.8,396.9,582.2,-1,-1,-1,-1
15,2,587.2,304.3,355.0,616.4,-1,-1,-1,-1
15,4,747.9,105.0,425.2,755.0,-1,-1,-1,-1
15,1,843.1,474.5,324.0,595.3,-1,-1,-1,-1
16,2,583.9,307.5,355.0,617.3,-1,-1,-1,-1
16,4,745.2,106.0,429.3,752.6,-1,-1,-1,-1
16,1,842.4,476.2,318.6,598.4,-1,-1,-1,-1
16,3,931.5,390.5,402.3,586.9,-1,-1,-1,-1
17,1,839.7,477.6,320.0,598.4,-1,-1,-1,-1
17,4,742.5,106.0,433.3,758.0,-1,-1,-1,-1
17,3,914.6,394.2,418.5,583.2,-1,-1,-1,-1
17,2,580.2,307.0,362.1,622.5,-1,-1,-1,-1
18,1,833.0,477.9,324.0,599.4,-1,-1,-1,-1
18,4,741.2,104.6,434.7,755.3,-1,-1,-1,-1
18,3,907.2,394.9,426.6,592.7,-1,-1,-1,-1
18,2,575.1,307.5,365.8,625.4,-1,-1,-1,-1
19,1,819.5,479.2,345.6,596.7,-1,-1,-1,-1
19,4,737.1,102.6,437.4,767.5,-1,-1,-1,-1
19,3,856.6,395.9,477.9,599.1,-1,-1,-1,-1
19,2,563.6,303.4,372.6,637.5,-1,-1,-1,-1
20,4,739.1,101.9,433.3,767.5,-1,-1,-1,-1
20,3,903.2,402.3,433.3,595.3,-1,-1,-1,-1
20,2,562.3,302.6,374.0,642.4,-1,-1,-1,-1
20,1,819.5,481.3,351.0,599.4,-1,-1,-1,-1
21,3,901.1,406.0,436.1,597.0,-1,-1,-1,-1
21,4,737.1,101.2,436.0,762.8,-1,-1,-1,-1
21,1,816.8,485.3,293.0,595.4,-1,-1,-1,-1
21,2,559.6,303.8,371.2,646.0,-1,-1,-1,-1
22,2,555.9,301.9,372.9,652.6,-1,-1,-1,-1
22,3,905.2,409.1,434.7,600.8,-1,-1,-1,-1
22,4,737.1,98.9,434.7,782.7,-1,-1,-1,-1
22,1,816.1,489.7,344.3,588.9,-1,-1,-1,-1
23,2,553.2,304.6,372.9,653.9,-1,-1,-1,-1
23,1,824.9,491.4,248.4,587.2,-1,-1,-1,-1
23,3,920.7,411.8,421.2,606.2,-1,-1,-1,-1
23,4,734.4,100.2,437.4,792.1,-1,-1,-1,-1
24,4,725.0,97.2,448.2,807.3,-1,-1,-1,-1
24,3,860.0,414.5,487.4,611.5,-1,-1,-1,-1
24,2,545.7,306.5,381.7,660.2,-1,-1,-1,-1
24,1,821.5,492.1,247.0,587.3,-1,-1,-1,-1
25,1,821.5,492.8,267.3,585.9,-1,-1,-1,-1
25,3,846.5,415.8,504.9,619.7,-1,-1,-1,-1
25,2,546.8,307.6,379.4,663.7,-1,-1,-1,-1
25,4,712.1,96.5,464.4,826.2,-1,-1,-1,-1
26,1,789.1,490.7,351.0,588.6,-1,-1,-1,-1
26,3,853.9,413.1,502.2,622.4,-1,-1,-1,-1
26,2,552.2,311.3,368.5,665.4,-1,-1,-1,-1
26,4,699.3,100.9,484.7,807.6,-1,-1,-1,-1
27,1,813.4,479.2,348.3,603.5,-1,-1,-1,-1
27,3,838.4,411.1,525.1,625.0,-1,-1,-1,-1
27,2,551.5,313.4,380.7,668.1,-1,-1,-1,-1
27,4,690.9,110.0,503.9,796.5,-1,-1,-1,-1
28,4,683.8,118.1,518.4,783.7,-1,-1,-1,-1
28,3,725.0,411.1,644.0,639.9,-1,-1,-1,-1
28,1,703.4,479.9,452.2,596.7,-1,-1,-1,-1
28,2,546.8,318.8,386.1,670.8,-1,-1,-1,-1
29,2,531.2,331.9,407.7,669.1,-1,-1,-1,-1
29,1,689.2,436.7,465.8,641.2,-1,-1,-1,-1
29,4,671.6,130.6,540.0,733.4,-1,-1,-1,-1
29,3,740.5,393.5,633.1,657.4,-1,-1,-1,-1
30,4,654.8,128.6,561.6,832.6,-1,-1,-1,-1
30,3,799.2,377.7,576.5,676.7,-1,-1,-1,-1
30,2,515.4,343.9,428.3,659.1,-1,-1,-1,-1
30,1,672.3,381.7,499.5,695.6,-1,-1,-1,-1
31,1,647.3,322.3,525.1,755.0,-1,-1,-1,-1
31,3,843.8,362.1,533.2,694.9,-1,-1,-1,-1
31,2,500.9,361.8,454.9,650.0,-1,-1,-1,-1
31,4,646.0,168.4,588.6,842.7,-1,-1,-1,-1
32,3,874.1,352.7,490.1,704.4,-1,-1,-1,-1
32,4,639.9,170.8,599.4,756.7,-1,-1,-1,-1
32,2,517.0,361.5,440.1,649.7,-1,-1,-1,-1
32,1,660.2,310.2,529.2,768.5,-1,-1,-1,-1
33,1,714.2,275.4,479.2,799.2,-1,-1,-1,-1
33,3,922.7,355.4,402.3,711.1,-1,-1,-1,-1
33,4,623.0,196.4,621.0,762.8,-1,-1,-1,-1
33,2,471.1,390.1,480.6,617.0,-1,-1,-1,-1
34,1,592.7,258.9,664.2,821.1,-1,-1,-1,-1
34,3,873.5,307.5,423.9,767.1,-1,-1,-1,-1
34,4,540.7,274.7,430.7,747.9,-1,-1,-1,-1
34,2,449.9,356.7,562.6,662.5,-1,-1,-1,-1
35,2,443.5,396.2,567.0,629.1,-1,-1,-1,-1
35,4,597.4,255.5,413.1,767.8,-1,-1,-1,-1
35,1,545.4,303.1,742.5,773.5,-1,-1,-1,-1
35,3,883.6,275.7,411.8,796.2,-1,-1,-1,-1
36,2,457.6,300.4,554.8,736.4,-1,-1,-1,-1
36,4,595.0,207.6,695.6,763.1,-1,-1,-1,-1
36,1,479.9,296.3,834.3,782.3,-1,-1,-1,-1
36,3,897.1,273.4,411.8,801.2,-1,-1,-1,-1
37,3,891.0,259.2,433.3,815.4,-1,-1,-1,-1
37,2,485.3,356.7,565.6,690.9,-1,-1,-1,-1
37,1,490.7,274.7,857.2,802.6,-1,-1,-1,-1
37,4,591.45,212.5,650.9000000000001,772.05,-1,-1,-1,-1
38,3,841.0,244.7,502.2,832.6,-1,-1,-1,-1
38,1,490.1,244.0,874.8,837.3,-1,-1,-1,-1
38,4,587.9,217.4,606.2,781.0,-1,-1,-1,-1
38,2,525.2,284.9,517.1,762.8,-1,-1,-1,-1
39,1,483.3,214.0,876.2,867.4,-1,-1,-1,-1
39,4,590.5999999999999,296.5,546.8,729.85,-1,-1,-1,-1
39,2,499.5,252.1,553.5,802.2,-1,-1,-1,-1
39,3,872.1,242.0,490.0,836.7,-1,-1,-1,-1
40,4,593.3,375.6,487.4,678.7,-1,-1,-1,-1
40,3,872.8,238.3,487.3,841.1,-1,-1,-1,-1
40,1,462.0,180.2,908.2,903.8,-1,-1,-1,-1
40,2,491.4,247.1,591.3,810.7,-1,-1,-1,-1
41,2,668.9,380.4,403.7,683.4,-1,-1,-1,-1
41,4,776.2,181.6,546.8,821.5,-1,-1,-1,-1
