1,1,1027.3,301.9,449.6,620.2,-1,-1,-1,-1
1,3,423.9,479.2,172.1,396.9,-1,-1,-1,-1
1,2,550.8,392.9,229.5,506.3,-1,-1,-1,-1
1,4,725.0,505.6,149.8,357.8,-1,-1,-1,-1
2,1,1052.3,299.2,442.1,622.9,-1,-1,-1,-1
2,3,436.7,487.4,178.9,389.5,-1,-1,-1,-1
2,4,725.0,508.3,164.7,355.1,-1,-1,-1,-1
2,2,558.6,396.2,232.5,500.9,-1,-1,-1,-1
3,2,572.4,402.3,229.5,494.8,-1,-1,-1,-1
3,1,1080.0,298.7,425.2,624.7,-1,-1,-1,-1
3,4,733.0,517.7,168.8,346.9,-1,-1,-1,-1
3,3,436.7,499.5,184.9,371.2,-1,-1,-1,-1
4,2,557.2,411.8,256.2,485.3,-1,-1,-1,-1
4,1,1068.5,301.9,430.0,620.2,-1,-1,-1,-1
4,4,700.7,528.5,213.3,336.1,-1,-1,-1,-1
4,3,431.7,514.4,190.4,367.2,-1,-1,-1,-1
5,5,934.9,444.1,278.1,425.3,-1,-1,-1,-1
5,2,537.3,432.0,286.2,466.4,-1,-1,-1,-1
5,3,435.0,530.9,191.0,345.3,-1,-1,-1,-1
5,1,1090.8,319.1,421.2,610.4,-1,-1,-1,-1
5,4,704.0,545.4,218.7,321.3,-1,-1,-1,-1
6,4,710.8,561.6,212.0,303.8,-1,-1,-1,-1
6,2,543.4,455.0,277.4,440.1,-1,-1,-1,-1
6,5,955.1,439.4,291.6,437.4,-1,-1,-1,-1
6,1,1107.0,345.9,417.2,585.6,-1,-1,-1,-1
6,3,444.8,517.7,216.7,357.8,-1,-1,-1,-1
7,2,578.5,440.1,276.8,456.3,-1,-1,-1,-1
7,4,723.6,526.5,197.1,340.2,-1,-1,-1,-1
7,5,972.0,445.5,284.8,432.7,-1,-1,-1,-1
7,1,1117.8,347.0,415.8,585.2,-1,-1,-1,-1
7,3,455.0,524.5,242.3,351.0,-1,-1,-1,-1
8,2,614.2,438.4,257.9,459.3,-1,-1,-1,-1
8,4,736.4,562.6,191.7,302.7,-1,-1,-1,-1
8,5,992.2,462.7,275.4,409.4,-1,-1,-1,-1
8,3,468.5,546.4,229.5,331.1,-1,-1,-1,-1
8,1,1136.0,357.8,401.6,571.7,-1,-1,-1,-1
9,5,1003.7,482.6,275.4,390.8,-1,-1,-1,-1
9,3,478.6,578.5,236.2,298.3,-1,-1,-1,-1
9,2,616.3,447.5,263.2,448.9,-1,-1,-1,-1
9,1,1151.6,380.7,398.2,551.5,-1,-1,-1,-1
9,4,741.8,539.7,197.1,325.0,-1,-1,-1,-1
10,5,1106.3,552.8,184.9,315.9,-1,-1,-1,-1
10,2,621.0,457.0,256.5,438.1,-1,-1,-1,-1
10,3,490.7,561.3,192.4,313.5,-1,-1,-1,-1
10,1,1158.3,399.6,400.9,531.2,-1,-1,-1,-1
10,4,750.6,559.2,191.7,306.1,-1,-1,-1,-1
11,3,495.8,514.0,175.5,362.1,-1,-1,-1,-1
11,4,756.7,544.7,193.1,317.2,-1,-1,-1,-1
11,2,628.4,440.8,233.6,455.0,-1,-1,-1,-1
11,1,1165.1,389.1,403.7,543.7,-1,-1,-1,-1
11,5,1088.8,551.5,213.3,314.5,-1,-1,-1,-1
12,1,1166.4,351.0,409.1,582.5,-1,-1,-1,-1
12,4,759.4,520.8,194.4,341.2,-1,-1,-1,-1
12,3,502.5,513.7,173.5,363.2,-1,-1,-1,-1
12,2,636.2,429.6,228.5,469.5,-1,-1,-1,-1
12,5,1086.8,547.1,210.6,320.3,-1,-1,-1,-1
13,2,644.6,413.8,224.1,484.0,-1,-1,-1,-1
13,1,1173.2,303.8,421.2,623.7,-1,-1,-1,-1
13,4,774.9,504.9,180.9,355.7,-1,-1,-1,-1
13,3,508.3,520.4,170.8,353.7,-1,-1,-1,-1
13,5,1016.5,467.1,291.6,407.7,-1,-1,-1,-1
14,3,511.3,513.7,174.2,360.5,-1,-1,-1,-1
14,1,1142.1,303.6,564.3,627.2,-1,-1,-1,-1
14,5,1044.2,441.5,274.1,430.7,-1,-1,-1,-1
14,2,658.5,397.6,219.0,500.8,-1,-1,-1,-1
14,4,761.4,519.8,195.8,340.9,-1,-1,-1,-1
14,7,980.1,531.2,166.0,336.1,-1,-1,-1,-1
15,5,1063.8,439.1,253.8,435.7,-1,-1,-1,-1
15,4,763.4,515.7,194.4,343.6,-1,-1,-1,-1
15,1,1090.8,302.9,650.7,627.2,-1,-1,-1,-1
15,2,693.2,393.9,187.6,502.5,-1,-1,-1,-1
15,7,982.8,517.7,166.0,349.6,-1,-1,-1,-1
15,3,511.6,503.2,174.1,366.2,-1,-1,-1,-1
16,4,761.4,510.3,197.1,348.3,-1,-1,-1,-1
16,3,507.3,496.5,182.2,372.9,-1,-1,-1,-1
16,2,691.9,386.1,191.7,506.3,-1,-1,-1,-1
16,1,1098.2,294.8,656.8,634.7,-1,-1,-1,-1
16,5,1049.0,434.0,286.2,433.4,-1,-1,-1,-1
16,7,983.5,506.2,170.1,359.1,-1,-1,-1,-1
17,5,1015.9,419.9,377.3,457.6,-1,-1,-1,-1
17,7,999.7,500.9,168.8,358.4,-1,-1,-1,-1
17,4,754.7,509.0,201.1,357.1,-1,-1,-1,-1
17,3,509.0,495.5,179.5,377.3,-1,-1,-1,-1
17,2,678.0,380.4,208.9,510.6,-1,-1,-1,-1
17,1,1104.3,287.4,653.4,642.1,-1,-1,-1,-1
18,5,1115.8,417.8,330.1,463.0,-1,-1,-1,-1
18,3,500.5,495.5,187.0,376.7,-1,-1,-1,-1
18,4,759.4,509.6,193.0,347.0,-1,-1,-1,-1
18,7,999.0,495.8,217.3,364.2,-1,-1,-1,-1
18,2,656.4,377.7,233.9,514.7,-1,-1,-1,-1
18,1,1121.8,282.7,639.9,652.2,-1,-1,-1,-1
19,4,753.3,537.0,194.4,327.7,-1,-1,-1,-1
19,7,978.8,495.1,291.6,374.3,-1,-1,-1,-1
19,8,966.6,553.8,159.3,302.1,-1,-1,-1,-1
19,3,488.4,502.2,197.8,367.9,-1,-1,-1,-1
19,2,655.8,383.4,240.0,510.3,-1,-1,-1,-1
19,5,1054.3,440.1,417.2,448.2,-1,-1,-1,-1
19,1,1127.2,298.4,634.5,638.6,-1,-1,-1,-1
20,8,953.1,561.6,178.2,292.9,-1,-1,-1,-1
20,2,648.3,388.5,249.4,499.8,-1,-1,-1,-1
20,4,754.7,555.5,197.1,309.1,-1,-1,-1,-1
20,1,1136.0,324.3,627.1,611.2,-1,-1,-1,-1
20,3,490.7,515.0,202.5,355.0,-1,-1,-1,-1
20,7,989.5,502.9,314.5,364.5,-1,-1,-1,-1
20,5,1055.0,460.4,416.5,431.3,-1,-1,-1,-1
21,7,999.7,514.4,313.2,353.0,-1,-1,-1,-1
21,1,1147.5,341.9,615.6,595.0,-1,-1,-1,-1
21,8,922.7,573.4,202.5,279.1,-1,-1,-1,-1
21,2,642.6,402.0,252.4,486.3,-1,-1,-1,-1
21,3,493.1,527.9,204.2,341.5,-1,-1,-1,-1
21,5,1051.0,482.0,419.2,401.6,-1,-1,-1,-1
21,4,742.5,576.8,207.9,289.9,-1,-1,-1,-1
22,3,492.4,537.0,203.5,332.4,-1,-1,-1,-1
22,5,1050.3,497.1,419.8,381.7,-1,-1,-1,-1
22,8,916.7,587.2,206.6,267.3,-1,-1,-1,-1
22,7,1005.1,530.5,311.9,336.2,-1,-1,-1,-1
22,2,643.6,414.5,252.1,475.2,-1,-1,-1,-1
22,1,1152.2,357.1,605.5,579.2,-1,-1,-1,-1
22,4,745.2,576.1,203.8,294.6,-1,-1,-1,-1
23,1,1153.6,360.5,605.5,575.8,-1,-1,-1,-1
23,5,1050.3,507.6,419.8,371.3,-1,-1,-1,-1
23,8,914.0,593.3,210.6,261.9,-1,-1,-1,-1
23,3,490.1,541.7,205.9,329.1,-1,-1,-1,-1
23,4,743.9,581.5,202.5,285.9,-1,-1,-1,-1
23,7,1004.4,548.4,311.8,318.3,-1,-1,-1,-1
23,2,650.4,420.5,244.0,469.8,-1,-1,-1,-1
24,8,911.2,597.0,209.2,256.8,-1,-1,-1,-1
24,3,491.1,544.0,202.8,328.1,-1,-1,-1,-1
24,5,1107.0,513.0,357.8,367.2,-1,-1,-1,-1
24,4,740.5,593.3,203.8,272.7,-1,-1,-1,-1
24,7,1035.5,564.3,274.0,299.7,-1,-1,-1,-1
24,2,671.3,421.9,217.0,468.5,-1,-1,-1,-1
24,1,1154.2,357.8,596.7,575.8,-1,-1,-1,-1
25,3,493.8,543.7,200.8,328.4,-1,-1,-1,-1
25,7,1038.8,560.2,270.0,305.1,-1,-1,-1,-1
25,2,681.8,419.2,205.2,470.5,-1,-1,-1,-1
25,8,912.6,597.4,206.5,257.9,-1,-1,-1,-1
25,1,1157.6,348.0,594.7,586.2,-1,-1,-1,-1
25,5,1055.7,524.5,407.7,359.1,-1,-1,-1,-1
25,4,741.8,583.2,202.5,280.8,-1,-1,-1,-1
26,8,911.9,597.4,205.2,257.9,-1,-1,-1,-1
26,3,498.5,545.7,195.4,327.7,-1,-1,-1,-1
26,4,740.5,609.5,203.8,259.2,-1,-1,-1,-1
26,2,700.7,416.8,194.4,474.2,-1,-1,-1,-1
26,1,1165.1,340.7,650.7,584.7,-1,-1,-1,-1
26,5,1063.8,550.8,398.2,330.8,-1,-1,-1,-1
26,7,1044.2,552.5,251.1,312.2,-1,-1,-1,-1
27,2,745.9,413.8,144.5,484.0,-1,-1,-1,-1
27,1,1173.8,330.8,727.0,595.4,-1,-1,-1,-1
27,4,741.2,600.8,201.1,266.0,-1,-1,-1,-1
27,5,1086.8,534.6,378.0,348.3,-1,-1,-1,-1
27,3,505.6,546.8,187.7,325.4,-1,-1,-1,-1
27,7,1042.9,549.8,252.5,316.9,-1,-1,-1,-1
27,8,912.6,597.0,203.9,256.8,-1,-1,-1,-1
28,7,1044.9,557.9,249.8,308.8,-1,-1,-1,-1
28,5,1121.2,536.0,344.9,356.4,-1,-1,-1,-1
28,3,506.2,548.1,185.6,324.0,-1,-1,-1,-1
28,1,1216.3,321.0,707.4,607.8,-1,-1,-1,-1
28,2,657.5,413.8,230.8,480.6,-1,-1,-1,-1
28,4,739.1,606.8,203.9,257.8,-1,-1,-1,-1
